handler	command	case_id	depth	scope	status	proof	c_site	notes
nanny	entry	entry.password-retries	D2	transport	blocked	pending	src/interpreter.c:1860	TestEntryPasswordRetries passes; full C differential limit/empty/accounting matrix remains pending.
nanny	entry	entry.login-restrictions	D1	transport	blocked	pending	src/interpreter.c:1822;src/interpreter.c:1903	New/select site bans and wizlock; current Go lockout additions need explicit fidelity accounting.
perform_dupe_check	entry	entry.duplicate-session	D5	state	blocked	pending	src/interpreter.c:1533	Reconnect; usurp; unswitch; identity case; audiences and cleanup. Follow whole function before proof.
nanny	entry	entry.creation-choices	D2	transport	blocked	pending	src/interpreter.c:1992	Color sex race/help class hometown invalid/valid inputs; first-character parsing versus whole-string comparisons.
nanny	entry	entry.stats-reroll	D5	rng	blocked	pending	src/interpreter.c:2106	Accept and reroll; RNG values/draw counts across seeds 1,2,3,5,8; God and mortal.
nanny	entry	entry.save-before-menu	D4	persistence	unit-green	TestEntryAcceptedStatsPersistBeforeMenu	src/interpreter.c:2123	Local PostgreSQL persists accepted stats before MOTD/menu; TestEntryWebSocketNewCharacterPersistsAtMenu additionally disconnects at the menu, verifies level-zero stats and updated_at, then reconnects to the same row.
nanny	entry	entry.god-mortal-persistence	D5	persistence	unit-green	TestEntryDatabasePersistsGodAndMortalEntry	src/interpreter.c:2123;src/interpreter.c:2174;src/db.c:3016	Disposable PostgreSQL proves first God and second mortal use distinct IDs, God persists immortal level, mortal persists level zero at acceptance and level one after first entry.
nanny	entry	entry.creation-insert-failure	D4	state	unit-green	TestEntryAikoCollisionDoesNotLeaveEnterableCandidate	src/interpreter.c:2123;src/interpreter.c:2165	Real unique collision closes the losing session without an enterable candidate or changes to the winning record.
nanny	entry	entry.lookup-failure	D4	persistence	unit-green	TestEntryLookupFailureFailsClosed	src/interpreter.c:1762	Injected GetPlayer failure closes entry, leaves no candidate, and does not change the store.
nanny	entry	entry.lookup-load-failure	D4	persistence	blocked	pending	src/interpreter.c:1762	RecordToPlayer/restore failures remain unproven. Legacy ambiguity rejection passes TestEntryLegacyCollisionIsAmbiguous.
nanny	entry	entry.count-failure	D4	persistence	unit-green	TestEntryCountFailureFailsClosed	src/interpreter.c:2123	Injected CountPlayers failure closes accepted stats before insert and leaves no row.
nanny	entry	entry.entry-save-failure	D4	persistence	unit-green	TestEntryEntrySaveFailureFailsClosed	src/interpreter.c:2174	Injected entry SavePlayer failure closes before world admission; the level-zero persisted candidate remains unchanged.
nanny	entry	entry.concurrent-creation	D5	persistence	unit-green	TestEntryConcurrentCaseVariantSessionsCannotCreateTwoRows	src/interpreter.c:1743;src/interpreter.c:2123	Two concurrent creation sessions with Aiko/aiko produce one row; the loser closes with no player and rejects menu input.
nanny	entry	entry.motd-mortal-color-on-normalized	D1	transport	oracle-green-multiseed	character-creation-name-retry@1,2,3,5,8	src/interpreter.c:1848-1853;src/interpreter.c:1978-2008;src/interpreter.c:2123-2132	Normalized-only proof: the non-empty C player table makes the new Aiko a mortal; the Y color choice and N name retry run, and --show-oracle confirms the creation block through MOTD, menu, and first entry. ANSI bytes are stripped, so this does not prove raw color parity or any other matrix cell.
nanny	entry	entry.motd-mortal-color-on-raw	D1	transport	blocked	pending	src/interpreter.c:1978-2008;src/interpreter.c:2123-2132	Raw ANSI/color bytes remain unproven for the mortal color-on cell; the normalized scenario cannot certify them. Smallest next experiment: capture paired raw telnet bytes for the existing creation/retry vehicle at one fixed seed.
nanny	entry	entry.motd-mortal-color-off-raw	D1	transport	blocked	pending	src/interpreter.c:1978-2008;src/interpreter.c:2123-2132	The mortal color-off cell remains unproven. Smallest next experiment: run the same non-empty-player creation/retry vehicle with N at CON_COLOR and compare raw telnet bytes at one fixed seed.
nanny	entry	entry.motd-immortal-color-on-raw	D1	transport	blocked	pending	src/interpreter.c:1919-1922;src/interpreter.c:1978-2008	The immortal color-on cell, including the imotd selection on a returning immortal, remains unproven. Smallest next experiment: use a saved immortal fixture and capture raw bytes after successful password entry with Y preference.
nanny	entry	entry.motd-immortal-color-off-raw	D1	transport	blocked	pending	src/interpreter.c:1919-1922;src/interpreter.c:1978-2008	The immortal color-off cell, including the imotd selection on a returning immortal, remains unproven. Smallest next experiment: use the same saved immortal fixture with color disabled and capture raw bytes after successful password entry.
nanny	entry	entry.menu-actions	D4	persistence	blocked	pending	src/interpreter.c:2165	Before first entry and on return: exit; description; background; password change; delete; invalid choice.
nanny	entry	entry.world-entry	D4	state	blocked	pending	src/interpreter.c:2174	Saved room/frozen/unhealthy; one registration; welcome and audiences; first entry versus returning.
nanny	entry	entry.world-entry-saved-transport	D4	state	unit-green	TestEntryWebSocketSavedIdentityAndMenuResume	src/interpreter.c:2174	WebSocket proves saved-character room state at the transport boundary; TestEntryWebSocketNewCharacterPersistsAtMenu adds the post-menu new-character room state; frozen/unhealthy/audience branches remain pending.
nanny	entry	entry.god-mortal-bootstrap	D5	rng	blocked	pending	src/interpreter.c:2214;src/db.c:3016	TestEntryCreationDrawBoundaries proves acceptance/body, God/mortal entry and zero-draw restore boundaries. Full stats/gear differential remains pending.
nanny	entry	entry.god-mortal-draw-boundary	D5	rng	unit-green	TestEntryCreationDrawBoundaries	src/interpreter.c:2214;src/db.c:3016	Focused draw-count test proves init body draws, mortal do_start boundary, first-player God skip, and zero-draw restore; exact oracle stats/gear values remain pending.
nanny	entry	entry.identity-consumers	D4	persistence	blocked	pending	src/interpreter.c:1492	Audit session/world keys, lockouts, saves, agent-key ownership and name lists for one identity policy.
nanny	entry	entry.telnet-pre-world-disconnect	D4	transport	unit-green	TestEntryTelnetNewCharacterDisconnectResumes	src/comm.c:2129;src/interpreter.c:2123	Real PostgreSQL/TCP: EOF at MOTD and menu removes the candidate session; reconnect preserves ID/stats and enters level one once. EOF after world entry still retains a linkdead player.
nanny	entry	entry.transient-entry-save-failure	D4	persistence	unit-green	TestEntryTransientSaveFailureDoesNotPersistAbortedBootstrap	src/interpreter.c:2174;src/comm.c:2129	One-shot save failure must not be retried by teardown with the failed level-one candidate; durable level-zero row remains unchanged.
